"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"FSSwk2/wk4- 45/45/120/7","24530129","1750","8.64371973846156","13.7002531724859","206.27914136322","0","5905500","10.6092104999574","9660.07849571123","3.47132863170897","1.04799720476215","1812.18666334905","2.44182251478054","4926455.883834","Inf","10.6220082326649","3.96544062866509","2.49613412009798","0.0596687520662077","27641379","1670","9.46340940319863","35.1667815578716","233.568736888949","0","5286000","11.1067530519395","10374.475151116","3.97416329317182","1.14232365170512","2035.92598649824","2.75206124745487","4276397.571667","Inf","11.4313690088123","4.30776739354102","3.20974597295384","0.0635478778459435"
"Min/15/90/1-2/15[","9451295","696","4.86813533944093","3.36953944851565","113.159326041382","0","6472500","4.81453136578288","3035.65366826156","3.31786190186979","0.545746872441656","219.607974481659","0.362093550288238","6232441.241666","Inf","3.70402189659718","4.79416099764356","0.19393027988832","0.232155026163408","17740736","1347","8.77142347494236","7.2389001675005","197.679330643507","0","13774500","8.66149773204132","5432.91100354176","5.81463942674083","0.912941326456205","629.928950822463","1.04792211532436","13274432.124","Inf","6.66849022934347","8.67590257956227","0.374610112396653","0.226355713048922"
"90/20/90/1-3/200","7554025","1535","3.94657867094869","3.69794490215618","89.7377510788776","0","15147000","3.81462041276304","2427.02353033673","2.37927149115617","0.381054299337756","305.251863235442","0.502748604252788","14444539.939833","Inf","2.93353257369029","3.91834619141073","0.194154154012288","0.215283263669618","5965416","1002","2.92600847263942","3.64253750987102","67.6783356066588","0","10900500","2.87085693461877","1777.0618798151","1.79378661856533","0.271365370824604","226.994514637904","0.383041672574571","10434095.045333","Inf","2.19457177643204","2.90441561714956","0.137320030898798","0.21764566240332"
"90/10/90/1-4/20","9425849","1460","4.91814834791775","2.99902241577314","85.923633713721","0","6117000","4.52980343559838","2868.59606354737","3.39302759625106","0.715761988559538","394.262256800918","0.687443777757584","5542717.960333","Inf","3.90655001637569","4.88128533464062","0.486637788578616","0.190246223133815","7842321","1154","3.98018958731763","2.99632122406834","63.2406631276697","0","4521000","3.61187029199258","2296.22959183673","2.35323306904868","0.46854202162619","356.110969387755","0.62334094331669","4092151.5505","Inf","3.12698757160095","3.96790431953983","0.409728001285019","0.16500041105539"
"FSSwk2/wk4/90/0/60/20o","9438253","98","5","4.44444444444444","26.1755233494364","0","147000","3.91917996690607","3010.25","0.637798716373071","0.360795419482295","75","0.124580090126997","111962.805","0","4.06865993726936","5","1.15489410716801","0.0320017717243861","11814233","111","6","0","27.5172387490465","0","240000","5.20496895688392","3600","0.673611111111111","0.452902831523166","90","0.15","211310.415001","0","4.94295211213002","6","0.795031043116084","0.0240648148148148"
"90/10/180/Specialty/15m","11326526","686","6","10.0766278167907","43.0893473552683","0","1467000","5.28467150553574","3335.46482031293","1.2917996203063","0.544376360109295","526.140636782572","0.949058488359585","1295089.226833","0","4.92487624840554","6","0.846382083233161","0.0475517361762608","7950982","349","3.99206349206349","12.013237685318","40.5521484054469","0","1003500","3.56550746782192","2142.85248868778","1.06627399810681","0.324841852869928","354.322398190045","0.651459199462711","904780.929","Inf","3.09566891107415","3.95238095238095","0.533589556813084","0.0778589624689381"
"90/10/180/Specialty/15p","9418417","191","5","3.37735849056604","75.866764681859","0","685500","4.59003380098025","2336.08721833722","1.12293789925988","0.364986259506461","65.3665501165501","0.139340180407213","631600.522667","0","3.35474354276126","5","0.437087411140966","0.110778762028864","19761564","321","10","6.73066943435392","110.834359981169","0","1017000","9.15407230786471","4674.25353535353","2.01427240654915","0.812843369119414","112.757575757576","0.241358473382498","940713.687334","0","7.2413484227716","10","0.910405579726389","0.0776805824988855"
"FSSwk2/wk4/90/0/60/20w","7486524","143","3.29505759940543","0","37.4895817976313","0","214500","2.74487058529675","2416.92424242424","0.817079953806755","0.24517455236256","179.272727272727","0.298081564884668","147452.311666","Inf","3.18140476250383","3.29505759940543","1.25512941470325","0.0531207750062167","9992322","160","4.09084637672272","23.0490155006284","67.8117546432063","0","313500","3.73577074110783","3087.7303030303","0.827585213259854","0.281914893012348","278.134848484848","0.441083309053046","235596.44","Inf","3.68762695394274","4.23948136155589","1.52606096884888","0.0703933097208142"
"55/15/120/1-4/5;","7553899","157","3.82434941101023","2.63945578231293","88.8112244897959","0","1279500","3.65197684955485","2641.33333333333","2.89781219481327","0.438253553660453","285.083333333333","0.429742026714512","1169471.234166","Inf","3.02401797813128","3.68065966787321","0.357298780319357","0.233972741039879","13845751","287","6.82540804862031","2.23404255319149","152.992835888512","375.525","2747250","6.56859676091756","4514.5","5.03338259228067","0.765810350937367","406.5","0.628583372748864","2582871.236666","Inf","5.27195210371933","6.73779503034872","0.749911755048588","0.236120648281463"
"120/15/200/1-1/5b","11277726","933","5.918691143754","0.31894640447272","124.037447166483","0","11700000","5.79142121182451","3706.15083160801","3.60651647724635","0.508297316612423","658.89451833607","1.06902857895731","11301225.886499","Inf","4.50318591666332","5.90625829771371","0.209061679211458","0.199629379399434","15839635","1090","7.94869645221758","0.0696790540540541","160.727957650183","0","14184000","7.72298723903713","4825.93414529915","4.37432695356722","0.656449115084406","661.255177045177","1.09729926717826","13719686.237501","Inf","5.970470073994","7.94658799717563","0.277042591398781","0.185060250875683"
"FSSwk2/wk4/90/0/60/20z","13197786","557","5.79593721635573","1.01607764569308","53.8737183941546","0","1203000","5.89599488028376","4159.23197767145","1.06933919400917","0.416024302621706","298.040988835726","0.500513308655002","1030634.648334","Inf","5.40205081009982","6.01175736555975","1.11941753527742","0.0446892732178253","15758290","681","6.41922140302427","0.489661048171686","71.1848260235829","0","1683000","6.90244535058362","4774.70209274157","1.29066392628348","0.474289264829569","349.599463986306","0.58652358660888","1459183.073335","Inf","6.05055930874016","6.72755947448337","1.10191954831253","0.0518679683432195"
"150/25/120/1-3/0q","5639504","192","2.9044289044289","3.35526315789474","66.6439777327935","0","3183000","2.87609120795618","1882.78010878011","1.99957329315529","0.246087144538575","205.847707847708","0.331589132576703","3050715.567834","Inf","2.28511074371137","2.90525255594288","0.12862054370679","0.205870652022295","7997554","222","3.85427262185314","9.98568665377176","112.459875349237","0","3090000","3.80955204805331","2537.25732323232","2.48614306677181","0.282663522317312","342.24595959596","0.529450516911649","2946163.259167","Inf","2.84989271459462","3.83070301009598","0.207365537395193","0.256109282083901"
"90/10/180/Specialty/15y","9462396","865","5","1.18867808681771","52.7198653821606","0","2431500","4.46588393562285","2984.48814579654","1.12854345254919","0.457193544860725","198.175645185369","0.331782876668396","2178493.926834","0","3.85155925350972","5","0.547100786158319","0.0669577580774094","15770489","1306","8","0.383022774327122","77.6203942303106","0","3751500","7.11615216921952","4797.28082308334","1.70842528519236","0.717622342717625","355.016249648603","0.591776050987209","3361579.736167","0","6.27758181219029","8","0.888059189416345","0.0591031263748372"
"45/20/120/1-5/10.,","11289403","1473","5.00327510340707","4.02240787629502","118.909957524082","0","12786000","5.56003026057411","3942.90094414047","2.7018777593583","0.417489901561776","1363.29001412171","2.07467833425388","11856695.113334","Inf","4.70505050084239","4.45730510242444","0.451125696889135","0.124118967950059","13819452","1688","6.08203363766481","6.77810775953379","139.003786684307","0","15469500","6.52398623419292","4554.08905131022","3.08419345988519","0.504240899037757","1471.1862620643","2.26161341608677","14462068.571334","Inf","5.45654168543061","5.60576999313878","0.493613109786218","0.12467789936156"
"60/15/60/1-4/10y","13197032","1846","6.70745097416172","0.882799850682576","144.029440913355","0","14679000","6.59078372842448","4232.50333063465","4.62699186647799","0.827673211107774","334.925045744055","0.553787738048794","13827564.739","Inf","5.33219146242356","6.46361364699832","0.412213752002558","0.206717069352294","9879497","1441","4.81936422454596","0.321639315399288","107.298983881632","0","11827500","4.69136381860835","3037.04604077503","3.29845904937618","0.582000615862812","262.547370053673","0.432022149164861","11105681.378665","Inf","3.74660803218127","4.67289272526238","0.309724124927543","0.220719586485673"
"Min/0/200/5-2/50","9425869","36","4.22222222222222","55.4880952380952","183.636904761905","0","121500","3.91986630626716","3366","3.0422460037567","0.267325367529336","366","0.537041753756475","95543.918333","Inf","3.0422460037567","3.85396825396825","1.4893637746541","0.392453951277481","9812038","33","4.00822510822511","29.9384920634921","230.922222222222","0","135000","4.07649700476961","3325","2.71738477558186","0.252277850037931","335","0.482546544632272","110598.448","Inf","2.83730254734424","3.65668308702791","1.13810675340033","0.407518796992481"
"60/15/90/1-4/10j","7498927","529","3.78880517724331","2.00058200442323","98.7377521363","0","3378000","3.54906500805761","2421.64106248158","2.49300520199383","0.482815143813294","432.809251891148","0.714142725948399","2997171.1475","Inf","3.01467047512107","3.80094478806162","0.45862519944148","0.203994263157675","11825397","737","5.83616639159045","4.21442449475236","143.516637421652","0","5215500","5.483877553042","3624.77314814815","3.19194082243777","0.671167422515015","544.300925925926","0.901131131256567","4770995.643499","Inf","4.48135993894067","5.79633074293612","0.533115522533147","0.179792605156645"
"90/20/120/1-2/0","11277969","1818","5.93020791289798","2.66359503496487","135.420866737619","0","36036000","5.82942701619132","3674.50748755052","3.70459156763768","0.512921794728125","418.619417833456","0.684175373237139","35011578.586","Inf","4.47473955038106","5.94738073771471","0.178324938953694","0.210716995078056","15808928","2363","7.97870903549381","5.6622991107791","174.80641696557","0","44715000","7.74606039100571","4828.23951534289","4.3130543148207","0.60139581769248","495.840328944067","0.821649440940257","43315010.658499","Inf","5.90960403922458","7.98216558049285","0.263857816275702","0.189777348053575"
"90/20/120/1-4/0asd","7542821","680","3.84189861972333","22.5666051906075","104.878352213972","0","6607500","3.5718218404457","2532.00610753351","2.14074419038552","0.393633047574835","592.399576060375","0.934628087282685","5892043.425","Inf","2.89740794257336","3.76146282565499","0.461837781808945","0.203148943079435","17748386","1378","8.84595841547599","10.0306474236297","216.828043058105","0","12538500","8.1498671334628","5529.8218797963","4.36350707111913","0.8193132210714","1089.72273717439","1.77027434764625","11336947.641332","Inf","6.55569389056292","8.69366012992899","0.875173695758924","0.179299256373543"
"90/10/180/Specialty/15d","5671886","23","3","0","47.3818181818182","0","93000","2.8349570477192","1872","1.06662698412698","0.434218884977029","117","0.179464285714286","87713.650167","0","2.37377156808436","3","0.165042952280797","0.113158831908832","7912358","42","4","0","39.7142857142857","0","144000","3.81128017653618","2400","0.729305555555556","0.483367475146818","60","0.1","136852.078333","0","3.00842981510906","4","0.188719823463816","0.0648958333333333"
"90/10/180/Specialty/15b","11276951","139","6","12.6234110716869","76.3387501790406","0","361500","4.41980791939659","3597.28571428571","1.27427801853023","0.214133462153803","843.928571428571","1.41369781515266","272555.296833","0","4.24671586948816","6","1.7356049070243","0.0869478310366281","11914976","122","6","6.53846760830111","72.9229753986342","0","394500","5.07443060635601","3648.25","1.95021180516627","0.362456753084727","205.5","0.339240463522646","336109.019333","0","4.56520749189249","6","0.988712452135886","0.0978003152196258"
"90/10/180/Specialty/15c","7486507","593","4","3.51724137931034","31.9120809710176","0","1737000","3.65413861136152","2220.01307404966","0.696470687637205","0.341611475615221","223.699859323799","0.404352440428613","1589617.614","0","3.11552494574941","4","0.368112697539004","0.0496647397790597","11849707","1019","6","4.97684120621668","39.9631695201621","0","2397000","5.25854634473784","3418.92902953864","1.03084474274131","0.458823945843399","484.674288007886","0.852112121236314","2120713.134333","0","4.8270353254083","6","0.801662037891406","0.0414603470605312"
