"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"Akron Duration 75/20/90/0","1880469","69","1","3.29411764705882","14.7407407407407","0","108000","0.774569496527778","690.15","0.105604483586869","0.0459728561314715","61.875","0.0920502092050209","89014.833333","0","0.647940074906367","1","0.274736059027778","0.00893388838186158","1968309","53","1","2.49423963133641","12.8082494969819","0","108750","0.777141378846744","677.208333333333","0.125703925344798","0.0464098400477324","55.5793650793651","0.0808734271656719","83268.1216665","0","0.641578461393352","1","0.259159690486133","0.00950481471644853"
"Cleveland Duration 75/20/90/0","1892918","72","0.988235294117647","0.583333333333333","10.7258064516129","0","166500","0.809846603502283","668.4","0.174950407758431","0.0556068721947089","101.8","0.152304009575105","139190.939667","Inf","0.786387863878639","0.982646420824295","0.202306668666667","0.0101870345588744","1943700.5","68.5","1","0.675287356321839","10.9945402298851","0","144000","0.819140132184127","661.806547619048","0.151582407238063","0.0698896532076423","87.547619047619","0.133559440473088","118056.81875","0","0.814996533968011","1","0.185621772577778","0.00787701617452188"
"Toledo Duration 75/20/90/0","1869034","62","1","5.61428571428571","17.1607142857143","0","169500","0.813310476190476","653.125","0.266056572379368","0.0706252380133579","66.6470588235294","0.0960066097493803","131420.128333","0","0.729138166894665","1","0.220713309687943","0.0132374349050261","1967972","67","1","5.05194805194805","20.3246753246753","0","168000","0.819611555555556","638.294117647059","0.225078266600758","0.085983723706108","54.6111111111111","0.0809853353105948","138796.758333","0","0.737702607470049","1","0.216055710265823","0.0093573855407414"
"Run Second 25/10/90/10","1892885","141","0.90625","0.583333333333333","15.047619047619","0","549000","0.90705083394702","675.166666666667","0.638978030116021","0.141940367085526","104.125","0.154221179955567","495501.634167","Inf","0.828879557167398","0.864022662889518","0.0965547584002943","0.0197916144751612","1937341","122","0.884057971014493","0.638888888888889","15.2222222222222","0","502500","0.912959936957447","655.47619047619","0.578350889938249","0.143877998651157","90.9523809523809","0.138302455838001","462806.995833","Inf","0.831175610774692","0.839598997493734","0.0916499921205674","0.0403665895265397"
"120/30/120/0","1862256","67","0.984615384615385","0.238805970149254","32.2597402597403","0","6e+05","0.932153137390041","702.916666666667","0.634426621977496","0.097636688866466","121.166666666667","0.174048360067034","560024.338333","Inf","0.73364786618057","0.975429975429975","0.0790156039654219","0.0832128280860045","1967956","65","0.9625","0.297297297297297","29.4067796610169","0","583500","0.936954575018477","692.785714285714","0.637488400866069","0.0984736243421512","94.9285714285714","0.137024435508815","551164.351667","Inf","0.725150602409639","0.940357852882704","0.0667386028934911","0.0280046735680739"
"Caldwell Duration 75/20/90/0","1880852","41.5","0.816441005802708","2.125","17.1841216216216","0","93750","0.809672219752805","698.75","0.207807088333225","0.0700260696482861","101.208333333333","0.147442824262892","71873.8468335","Inf","0.755575560461329","0.622916409433263","0.229702017844435","0.0120457225595358","1943721.5","43","0.992753623188406","1.61812144212524","13.500819000819","0","87000","0.809067607407407","680.681818181818","0.200585974510367","0.0753758254714316","68.6038961038961","0.10162139113071","67137.728667","Inf","0.771872300117624","0.990740740740741","0.224951002596462","0.00747412656352564"
"Run First 15/30/30/10","1874764","108.5","0.695474137931035","0.701149425287356","12.8415314401623","0","363750","0.894937423196263","651.897186147186","0.404315304496438","0.122702381105009","98.6101190476191","0.147661473817284","323758.8745835","Inf","0.83169813639247","0.55997160109378","0.11349140859996","0.0108757026860032","1943349","116","0.983050847457627","0.869565217391304","17.3083333333333","0","472500","0.900540569801709","652.47619047619","0.635129341146206","0.133126811297554","87.1428571428571","0.132321041214751","425484.301667","Inf","0.821367227756785","0.978201634877384","0.101168831907692","0.0309227556320325"
"Run Second 35/10/90/30","1881279","64","0.8","0.134615384615385","22.5833333333333","0","214500","0.849264841268707","697.5","0.483393070489845","0.0981716377112289","93.9411764705882","0.134348447884243","185557.088333","Inf","0.73607643035501","0.704433497536946","0.170899921259843","0.0156533010700839","1967906","58","0.794117647058823","0.333333333333333","21.3389830508475","0","222000","0.871598669329341","681.071428571429","0.506345044572627","0.106861223090372","81.8461538461538","0.129522810697431","195369.695","Inf","0.776390673765375","0.697297297297297","0.128401330670659","0.0110470279205404"
"Portsmouth Duration 75/20/90/0","1887097.5","74","1","0.525083612040134","8.94043427230047","0","128250","0.792015410219295","659.886363636364","0.142099966908437","0.050992712106494","113.528409090909","0.171710342772552","96480.295833","0","0.786473865040658","1","0.207984589780705","0.00562494889388428","1974284","72.5","1","0.0285714285714286","14.5538788285267","0","174750","0.818690175926984","640.055555555556","0.244258576611518","0.0698867142722311","89.2277777777778","0.13864673020237","141749.7345835","0","0.76481204078538","1","0.184418289681481","0.00703853670899022"
"SWEEPER min/unl/200/20","1865306","73","0.985897435897436","0.708976157082749","29.6168514784946","0","690000","0.936290118932636","703.343137254902","0.649205738816481","0.101107714464224","109.112745098039","0.156119657420452","647261.2491665","Inf","0.740748019445584","0.977552386088971","0.0658643032510279","0.0570130342174753","1962109","67","0.97495126705653","1.74227475800447","31.6696428571429","0","631500","0.934810291226429","703.964285714286","0.643674702908665","0.0920631585956508","101.869047619048","0.147352958425111","591047.6125","Inf","0.711551746264142","0.959112001740776","0.0676481324901295","0.02587757819432"
"Run First 25/15/90/30","1905085","63","0.969230769230769","0.338235294117647","25.2941176470588","0","288000","0.847369568498382","694.916666666667","0.655431682654913","0.0981716377112289","76.1666666666667","0.131741140215716","243794.906667","Inf","0.73607643035501","0.96","0.17636617344065","0.0234097628821747","1955818","51.5","0.651910598413843","0.635964912280702","18.0640732265446","0","168000","0.858546685696647","648.31746031746","0.36840256244665","0.0965187022619813","84.5659340659341","0.132399651992505","144258.8116665","Inf","0.778770761057114","0.489573413662423","0.158060609334168","0.0084290431954811"
"Run Third 35/10/90/0","1880623.5","138.5","0.945528017241379","0.580459770114943","15.117085924251","0","1341750","0.958434012599218","672.540584415584","0.658630774006921","0.14999617619602","112.925084175084","0.167201870977305","1285898.0733335","Inf","0.833859238820157","0.913673831944138","0.0432038920352911","0.0230846042961489","1932940","136","0.92280531708668","0.24854989971269","14.1058708733127","0","1284000","0.964071829427859","661.684523809524","0.651650193500996","0.154904122160403","88.4851190476191","0.133776657151303","1237860.1795835","Inf","0.834674354505344","0.882579830082917","0.0365959882482406","0.0644976296069735"
"20/10/60/0--","1893955","34","0.385416666666667","0","14.6176470588235","0","199500","0.948043407409524","372.9375","0.58123437800423","0.166951329749292","0","0","188490.9215","Inf","0.876778783958603","0.349081364829396","0.0519565925904762","0.0162228724854875","1980718","26","0.352272727272727","0","15.3333333333333","0","169500","0.946688311107692","355.357142857143","0.613101330603889","0.158502642795474","1.28571428571429","0.00361809045226131","159180.656","Inf","0.864754098360656","0.322997416020672","0.06029959704","0.0131899338334978"
"40/20/60/0^","1865966.5","79","0.912411971830986","0","22.1260317460317","0","118500","0.746831164145471","469.685263157895","0.721503435651406","0.130670017493086","4.01368421052632","0.00896758926847259","87866.6093335","Inf","0.814583121913917","0.912411971830986","0.253369639067381","0.0388801205616708","1974753","71","0.920597484276729","0","23.4647435897436","0","106500","0.724128840538041","457.660714285714","0.704238746403228","0.123195966222941","5.43650793650794","0.0122345256606174","76518.547917","Inf","0.812268152325928","0.920597484276729","0.280973200278285","0.0199414900608279"
"100/unl/120/0#","1875335.5","126.5","1","0.0323741007194245","24.3202898550725","0","1843500","0.972808851886027","537.307207207207","0.741055093863067","0.141620931772645","16.5306306306306","0.0307744291731762","1792548.124667","0","0.821350359928295","1","0.0276862378313751","0.0401849018014258","1976453","82","1","0","24.3559335443038","0","1196250","0.972176883933477","487.910326086957","0.717332705274217","0.137082203014346","6.20066889632107","0.0129012470810616","1163538.167","0","0.814341132161852","1","0.0278917345477674","0.0261948103470529"
"*60/25/90/7","1868689.5","64","0.882926829268293","0.0952380952380952","25.2321678321678","0","335250","0.911511510610147","609","0.68412820535084","0.126202164584564","20.30625","0.0341817463817692","309580.8349165","Inf","0.816458079155832","0.879032258064516","0.0884884893898535","0.0185928712678455","1980690.5","49","0.914270833333333","0","26.6906549853984","0","270750","0.918557011129923","590.919642857143","0.649209246286662","0.127682017561494","17.7642857142857","0.0305775176281394","249476.937","Inf","0.808200443988603","0.903142589118199","0.0834672803680523","0.0134523627655102"
"*45/15/75/7","1875288","62","0.793399934490665","0","22.0188186813187","0","93000","0.742427472341909","593.77614379085","0.675521868162566","0.154690074384897","11.1231617647059","0.0177467120867716","68635.4663335","Inf","0.839667213672715","0.793399934490665","0.25841998528521","0.0328058433656046","1944264","64","0.853333333333333","0","23.5217391304348","0","96000","0.710275900971014","570.952380952381","0.667556296914095","0.137675740171395","18.5238095238095","0.0324437030859049","69116.575833","Inf","0.831152647975078","0.853333333333333","0.289724099028986","0.0438813889116282"
"Training","1869628.5","80.5","0.888250319284802","4.32107843137255","15.4908354646206","0","311250","0.888866401917575","666.427631578947","0.303334902911484","0.0864338124171568","47.1277173913043","0.0711684222715547","286479.862417","Inf","0.760013654360788","0.626807974117423","0.149167008124769","0.00367341687913307","1967529","90.5","0.919961481817152","4.23382173382173","21.7285714285714","0","303225","0.887305979811597","678.015873015873","0.535924446949136","0.086197315980368","61.0902777777778","0.0894546731763065","267783.9615","Inf","0.745111401039019","0.704526806445418","0.126961266195287","0.00395213908098536"
"Route 1 Long 75/30/120/10","1894221","201","0.966507177033493","1.96534653465347","21.0635838150289","0","730500","0.880087721995935","675.129032258065","0.70803309314118","0.101603572019454","57.6923076923077","0.0878734622144113","637213.270333","Inf","0.778048635471788","0.950310559006211","0.133787370127814","0.0415961574566891","1975212.5","195","0.978021327014218","3.31444598920107","22.8397877984085","0","714000","0.869035248596764","671.122727272727","0.693613691448269","0.0944593410168652","57.6681818181818","0.0859042990228472","621252.3951665","Inf","0.74886731697587","0.963820756966412","0.152085091278755","0.0226688156502855"
"Special Aus 120/20/90/0","1869467","112","1","3.36607142857143","17.2758620689655","0","295500","0.820111982514382","660.571428571429","0.379597501734906","0.0763236625977246","32.9583333333333","0.049902214371333","242343.090833","0","0.748793134274987","1","0.206006293729373","0.0419505476804562","1943013","127","1","0","22.4251968503937","0","379500","0.830482749230567","662.526315789474","0.69208770257388","0.0947960466822819","32.5263157894737","0.0490943755958055","315168.203333","0","0.75363321799308","1","0.169517250769433","0.226247219574198"
"Route 1 30/20/90/0","1894140","144","0.896","5.93055555555556","19.2410714285714","0","319500","0.803835815859155","670.608695652174","0.651711618257261","0.106433429207216","66.695652173913","0.0994553941908714","256825.543167","Inf","0.797332919832532","0.747368421052632","0.262987345330203","0.0565611969898967","1986944.5","140","0.922119686800895","3.34636363636364","21.9790843214756","0","243750","0.741184825446735","673.999047619048","0.656060202437897","0.105951091996796","64.705","0.0947398538769326","181121.0799165","Inf","0.763618066414622","0.791930888705082","0.369066481387289","0.0518789816629392"
"Training SSI-Austin","1874537","132.5","0.848339719029374","3.92216108528603","16.5565424189478","0","496500","0.917364459509779","655.666666666667","0.386295423027949","0.0916062863441474","59.1451048951049","0.0911800336952573","445306.6975835","Inf","0.767955326748494","0.606173553541975","0.109535845536182","0.00829819566685574","1993757","164","0.924456813304721","4.48949960598897","19.6961697722567","0","702750","0.912191335291759","664.015909090909","0.568161979728167","0.0904241923029219","72.9722222222222","0.109106698428512","635291.322","Inf","0.76127444553983","0.769353959383944","0.11273511081749","0.00972524593091229"
"DishNET 75/20/90/0","1881776","78","1","2.9746346843121","20.0182795698925","0","224250","0.86838692153799","666.427631578947","0.395469452609206","0.0827840785299646","44.2323369565217","0.0656036358015816","198546.46025","0","0.737178742866665","1","0.161523219576305","0.00762171136648592","1969132.5","84.5","1","3.77070707070707","20.9580617495712","0","252750","0.874153823782455","668.292857142857","0.40706721060723","0.0794881771555916","53.9909090909091","0.0803618581460836","223677.4061665","0","0.73775943444494","1","0.181598298512717","0.00720794421025389"
"Metro1 45/0/60/20","1880491","116","0.959459459459459","5.43939393939394","22.8129032258065","0","412500","0.879097240948814","687.4","0.681065334997919","0.0907044709802526","74.5","0.107253564786113","364894.911667","Inf","0.755657026889904","0.9375","0.171196122659498","0.00345442081430857","1969364","120","0.945413917854863","5.07389522973368","22.7279577797616","0","405750","0.885800766270263","684.56432748538","0.676987540159889","0.092126988166489","75.8347826086956","0.114719285257023","360036.6599165","Inf","0.751197687805451","0.906841141772323","0.166086825878427","0.00345916275372349"
"Special Long 90/20/120/0","1888057.5","119.5","1","1.91663670142635","17.3806479113384","0","287250","0.79563237959202","671.387931034483","0.477518690134533","0.0878796075677987","46.0903119868637","0.0685451592831287","232517.4585","0","0.777443001948718","1","0.229732187886574","0.033905774129371","1968824.5","133","1","2.56115107913669","18.4271523178808","0","368250","0.816360859551428","683.492788461538","0.609170801416284","0.0980592552146747","53.4927884615385","0.0782452739560606","303265.8784165","0","0.786098619062599","1","0.212142854885602","0.0209824443268664"
"45/15/ 75 /7","1875740.5","67.5","0.875168821146054","0","27.5763888888889","0","447750","0.932024263146035","536.011111111111","0.676030997808019","0.11124590742272","12.0996732026144","0.0225635031919699","413826.9768335","Inf","0.787879800914944","0.888352595042594","0.0679757368539652","0.0309364034421897","1968819","46.5","0.894059116183787","0","28.0942540322581","0","315000","0.931214895298535","543.68778280543","0.656970870600939","0.106047370902227","4.97307692307692","0.00970758254540335","295887.247833","Inf","0.778382456486421","0.898368298368298","0.0695683127215153","0.0330183984679282"
"Route 2 45/40/120/0","1875763","136.5","0.928071856287425","3.95491110196993","18.9967241810453","0","238500","0.775561015548847","665.807359307359","0.692925782936213","0.117266537281236","56.9702380952381","0.0858030293221575","185144.485","Inf","0.793544196112026","0.601594502929128","0.293586674519246","0.0293093765504217","1950698","142","0.914873472198313","1.81520398481973","18.0657580105213","0","290250","0.817219046520015","659.621794871795","0.608254247607741","0.112730854237936","52.5992307692308","0.0790272619287344","239835.8623335","Inf","0.79148085512559","0.598497591558988","0.243171500134585","0.0265802599529295"
"Training SS2","1881924.5","108.5","0.885717791411043","4.00399431919048","20.8250750750751","0","406500","0.871110730239718","677.885964912281","0.532006538390104","0.0925881043246656","59.1787280701754","0.0870049250789922","320979.2643335","Inf","0.75594166320034","0.702338766832034","0.15444598601619","0.00373970887564771","1969194","97","0.892654242327705","4.16937130026536","20.3299200799201","0","243750","0.822649823440469","676.291666666667","0.476622479890032","0.0910792274744825","56.8576388888889","0.0845218024004957","215174.6095","Inf","0.75179425019815","0.576357489103426","0.208109207324376","0.00268383278663533"
"Metro2 65/15/90/15","1869630.5","111","0.958896396396396","4.67271959459459","23.3185723727693","0","392250","0.877206896809371","686.270833333333","0.686398650342627","0.0928733682116311","69.1977272727273","0.104249339703079","349632.7785","Inf","0.755319508156839","0.930296329057939","0.188060979896351","0.0036243231629531","1969363","118","0.948717948717949","4.11382113821138","24.1463414634146","0","388500","0.886940837837838","687.05","0.680094209372208","0.0910354475520781","67.7307692307692","0.0982098042496235","346510.759833","Inf","0.749190462172505","0.914893617021277","0.160275822851153","0.00485541955697968"
"Min/20/60/7","1867121.5","29","0.949874686716792","1.60181704260652","24.725","0","95250","0.760491976421719","591","0.511184035863937","0.0746735373986701","199.583333333333","0.322756503743212","72067.5900835","Inf","0.691951074668238","0.914883984153933","0.295306078550249","0.00742271832444825","1969432","36","0.978260869565217","1.87878787878788","24.3333333333333","0","114000","0.841055656941667","594.545454545455","0.474877978753948","0.0605765770718873","172.777777777778","0.291198501872659","95466.9335","Inf","0.702596940590537","0.956043956043956","0.190173820107936","0.00662899303894546"
"DishNET 75 /20/90/0 ","1879076","87","1","4.31404958677686","18.6101694915254","0","229500","0.825192650165017","665.411764705882","0.399177829754058","0.0807574741229624","52.6666666666667","0.0806945863125638","189873.996","0","0.74849578820698","1","0.219011918012945","0.0041003246904009","1977103.5","83","1","3.80711954304366","17.5551538938236","0","237750","0.867648188437962","662.20202020202","0.34503820105137","0.0777616052637146","49.781954887218","0.0738603315399157","203640.7943335","0","0.764279812467012","1","0.166679736039855","0.00285190260784904"
"Odessa Test 3: 200/Unl/200/0","1881942","150","0.974193548387097","7.06703910614525","25.9441340782123","0","550500","0.875245154665182","690.388888888889","0.688791208791209","0.0852145771522101","95.6666666666667","0.140580992999115","477643.375833","Inf","0.730782608695652","0.963218390804598","0.17549723583222","0.0359687015654135","1963120.5","158.5","0.963278101209136","8.15296983029541","24.4406819610308","0","647250","0.884644082346532","680.790854572714","0.68693601901197","0.0881447665481236","90.1186594202899","0.133437450574904","572538.4538335","Inf","0.746155157957632","0.947550547659222","0.211706291462922","0.0294372703220666"
"SWEEPER - Min/Unl/120/15","1881165","111.5","0.971111111111111","5.10603328710125","24.3285893024711","0","836250","0.937772773277271","690.033333333333","0.696414277787812","0.098091951960212","73.8863636363636","0.108757326691799","779809.9405","Inf","0.749635302361149","0.926322930800543","0.0952769706759817","0.00407434345683671","1969357","123","0.961538461538462","4.68148148148148","23.7062937062937","0","891000","0.945113715036625","687.294117647059","0.683564482703651","0.0913816511718316","73.8695652173913","0.112673254194575","848275.238667","Inf","0.747162090813094","0.929378531073446","0.0751268533577236","0.00415647274705879"
"90 /unl/150/ 7","1888257","116.5","0.93290131231463","12.6686877076412","24.9285714285714","0","393000","0.808146357365848","591.454248366013","0.621079306287537","0.113648342704619","122.461538461538","0.208152777902516","329274.8228335","Inf","0.712929002724734","0.88397411496003","0.297368284215522","0.0305254441401889","1975371.5","100.5","0.949919871794872","4.14222873900293","26.2301879084967","0","371250","0.8328297265404","607.77399380805","0.612720005517301","0.119051337201377","128.59375","0.212293396271955","316146.83125","Inf","0.710903151448742","0.922245372467313","0.202310454816319","0.0217424657594404"
"Route 2 Long 120/unl/150/10","1881962","202","0.966480446927374","1.96534653465347","21.0635838150289","0","1585500","0.944678783590093","675.129032258065","0.708726625111309","0.103867684795171","57.6923076923077","0.0878734622144113","1492067.208333","Inf","0.766679472403637","0.942816297355254","0.0651893987177547","0.0696494996156006","1987069.5","196","0.983021327014218","4.01860918338245","22.9551724137931","0","1483500","0.93765317635144","668.237012987013","0.693613691448269","0.0927165622238106","57.4848484848485","0.085657179320412","1369507.009583","Inf","0.74886731697587","0.968243910838866","0.0748238979971058","0.0227706684285468"
"Route 3 120/unl/180/10","1875769","146","0.943236714975845","4.34461351186853","20.74374462694","0","280687.5","0.761427544829759","664.454545454545","0.711122373961228","0.115950366778061","59.0226449275362","0.0890562743068342","217326.181","Inf","0.780952311930661","0.6875","0.304534161642646","0.0329458440290172","1980999","144","0.959731543624161","2.60355029585799","22.9202898550725","0","241500","0.733475212559006","672.44","0.694209137619775","0.103281865613583","59.24","0.0880970792933198","177134.263833","Inf","0.754793900045297","0.782608695652174","0.354309466530021","0.0458749182501453"
